order_id,order_date,customer_id,customer_name,customer_region,customer_city,supplier_id,supplier_name,supplier_region,product_id,product_name,product_category,product_subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,order_status,payment_method,sales_channel,delivery_days,rating
ORD-01342,2025-06-27,CUST-0185,Foxtrot Ltd 185,North,Lucknow,SUP-025,Orbit Industries 25,North,PROD-0080,Cold Chain Model 4,Logistics Services,Cold Chain,1,2297.19,20.42,1828.1,1986.24,-158.14,completed,Letter of Credit,Direct Sales,7,4.1
ORD-01343,2024-11-27,CUST-0045,Alpha Group 45,North,Delhi,SUP-045,Nova Trading 45,North,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,3,2406.4,0.0,7219.2,4319.04,2900.16,completed,Credit Card,Marketplace,4,3.8
ORD-01344,2023-11-07,CUST-0079,Gamma Pvt Ltd 79,Central,Bhopal,SUP-039,Summit Industries 39,Central,PROD-0019,Sensors Model 3,Electronics,Sensors,4,4196.13,0.0,16784.52,9610.25,7174.27,completed,Letter of Credit,Online,8,3.8
ORD-01345,2025-08-12,CUST-0019,Echo Ltd 19,Central,Indore,SUP-051,Nova Manufacturing 51,South,PROD-0055,Films Model 3,Packaging,Films,8,3790.44,0.0,30323.52,19862.37,10461.15,completed,Credit Card,Marketplace,10,4.0
ORD-01346,2023-03-23,CUST-0216,Alpha Ltd 216,South,Chennai,SUP-026,Zenith Industries 26,South,PROD-0026,Cables Model 2,Electronics,Cables,102,3811.42,0.0,388764.84,235132.43,153632.41,pending,UPI,Direct Sales,,
ORD-01347,2025-03-10,CUST-0237,Gamma Group 237,East,Guwahati,SUP-027,Orbit Trading 27,East,PROD-0075,Last Mile Model 3,Logistics Services,Last Mile,1,2386.11,21.98,1861.64,1839.29,22.35,completed,Net-30,Marketplace,9,5.0
ORD-01348,2024-01-05,CUST-0211,Foxtrot Group 211,South,Hyderabad,SUP-001,Summit Industries 1,South,PROD-0020,Sensors Model 4,Electronics,Sensors,5,413.44,0.0,2067.2,1707.42,359.78,completed,Credit Card,Partner,10,4.8
ORD-01349,2023-10-02,CUST-0046,Alpha Ltd 46,South,Bengaluru,SUP-041,Orbit Supplies 41,South,PROD-0013,CNC Parts Model 1,Industrial Equipment,CNC Parts,3,3543.47,0.0,10630.41,8282.83,2347.58,completed,Credit Card,Marketplace,7,4.0
ORD-01350,2024-04-18,CUST-0199,Delta Group 199,Central,Bhopal,SUP-055,Summit Solutions 55,North,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,3,2326.17,0.0,6978.51,5200.19,1778.32,completed,UPI,Partner,8,5.0
ORD-01351,2024-01-27,CUST-0233,Alpha Ltd 233,West,Ahmedabad,SUP-016,Nova Manufacturing 16,South,PROD-0041,Chemicals Model 1,Raw Materials,Chemicals,2,1843.79,21.57,2892.17,2832.19,59.98,completed,UPI,Marketplace,4,
ORD-01352,2025-01-02,CUST-0121,Delta Enterprises 121,South,Chennai,SUP-050,Orbit Trading 50,North,PROD-0022,Controllers Model 2,Electronics,Controllers,1,4500.27,10.88,4010.64,2776.46,1234.18,completed,Letter of Credit,Direct Sales,7,4.3
ORD-01353,2023-07-29,CUST-0265,Beta Pvt Ltd 265,North,Delhi,SUP-025,Orbit Industries 25,North,PROD-0034,Steel Model 2,Raw Materials,Steel,3,1389.1,16.9,3463.03,3567.84,-104.81,completed,Net-30,Online,7,2.5
ORD-01354,2023-03-18,CUST-0102,Gamma Ltd 102,East,Patna,SUP-037,Prime Supplies 37,East,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,4,5126.08,0.0,20504.32,11068.56,9435.76,completed,Letter of Credit,Marketplace,4,3.7
ORD-01355,2024-04-19,CUST-0276,Gamma Enterprises 276,South,Chennai,SUP-011,Apex Solutions 11,South,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,4,4353.21,16.15,1460.07,10398.43,-619.62,cancelled,UPI,Marketplace,,
ORD-01356,2024-03-02,CUST-0153,Foxtrot Ltd 153,West,Surat,SUP-005,Summit Solutions 5,North,PROD-0056,Films Model 4,Packaging,Films,19,632.46,0.0,12016.74,10086.54,1930.2,completed,Net-30,Marketplace,8,3.6
ORD-01357,2023-10-07,CUST-0083,Foxtrot Enterprises 83,West,Mumbai,SUP-046,Apex Supplies 46,South,PROD-0019,Sensors Model 3,Electronics,Sensors,2,3966.52,0.0,793.3,4883.59,-183.42,cancelled,Letter of Credit,Online,,
ORD-01358,2024-06-04,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-060,Nova Supplies 60,North,PROD-0039,Polymers Model 3,Raw Materials,Polymers,1,4498.32,0.0,0.0,2823.92,-564.78,cancelled,Letter of Credit,Direct Sales,,
ORD-01359,2025-03-07,CUST-0299,Echo Enterprises 299,Central,Indore,SUP-034,Zenith Trading 34,Central,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,8,3822.18,0.0,30577.44,23254.81,7322.63,completed,Letter of Credit,Partner,7,4.4
ORD-01360,2023-07-12,CUST-0279,Echo Corp 279,Central,Nagpur,SUP-009,Nova Supplies 9,Central,PROD-0063,Pallets Model 3,Packaging,Pallets,4,3415.96,1.8,13417.89,9836.59,3581.3,completed,Net-30,Online,3,4.6
ORD-01361,2025-09-24,CUST-0117,Foxtrot Corp 117,East,Patna,SUP-020,Apex Manufacturing 20,North,PROD-0036,Steel Model 4,Raw Materials,Steel,2,2607.97,0.0,0.0,4066.97,-813.39,cancelled,UPI,Partner,,
ORD-01362,2024-02-17,CUST-0014,Echo Pvt Ltd 14,Central,Indore,SUP-009,Nova Supplies 9,Central,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,4,3733.26,0.0,14933.04,13069.77,1863.27,completed,Net-30,Online,7,3.9
ORD-01363,2025-04-30,CUST-0295,Gamma Enterprises 295,North,Delhi,SUP-038,Summit Trading 38,West,PROD-0050,Corrugated Model 2,Packaging,Corrugated,5,790.58,15.92,0.0,2841.84,-568.37,cancelled,UPI,Marketplace,,
ORD-01364,2024-03-26,CUST-0040,Alpha Ltd 40,North,Jaipur,SUP-030,Nova Industries 30,North,PROD-0051,Corrugated Model 3,Packaging,Corrugated,1,5492.61,0.27,5477.78,3973.17,1504.61,completed,Wire Transfer,Marketplace,6,
ORD-01365,2023-11-03,CUST-0217,Alpha Group 217,East,Patna,SUP-032,Prime Industries 32,East,PROD-0063,Pallets Model 3,Packaging,Pallets,3,3443.34,0.0,10330.02,7432.88,2897.14,completed,Net-30,Partner,5,3.7
ORD-01366,2025-02-10,CUST-0014,Echo Pvt Ltd 14,Central,Indore,SUP-014,Zenith Solutions 14,Central,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,2,1212.08,0.0,2424.16,1686.27,737.89,completed,UPI,Direct Sales,7,3.8
ORD-01367,2024-12-30,CUST-0195,Echo Group 195,North,Jaipur,SUP-050,Orbit Trading 50,North,PROD-0075,Last Mile Model 3,Logistics Services,Last Mile,14,2434.91,0.0,34088.74,25947.98,8140.76,completed,UPI,Marketplace,5,3.9
ORD-01368,2024-03-02,CUST-0135,Foxtrot Enterprises 135,North,Chandigarh,SUP-020,Apex Manufacturing 20,North,PROD-0078,Cold Chain Model 2,Logistics Services,Cold Chain,3,769.85,0.0,2309.55,1533.3,776.25,completed,Net-30,Partner,9,3.0
ORD-01369,2024-04-23,CUST-0282,Delta Pvt Ltd 282,East,Bhubaneswar,SUP-012,Nova Solutions 12,East,PROD-0024,Controllers Model 4,Electronics,Controllers,7,1182.74,0.0,8279.18,4458.44,3820.74,pending,Credit Card,Partner,,
ORD-01370,2025-07-26,CUST-0185,Foxtrot Ltd 185,North,Lucknow,SUP-060,Nova Supplies 60,North,PROD-0011,Compressors Model 3,Industrial Equipment,Compressors,4,5522.72,0.23,22040.07,17435.31,4604.76,completed,Wire Transfer,Online,3,4.0
ORD-01371,2025-11-18,CUST-0069,Alpha Group 69,Central,Indore,SUP-001,Summit Industries 1,South,PROD-0038,Polymers Model 2,Raw Materials,Polymers,3,3082.85,0.0,9248.55,6416.37,2832.18,completed,Letter of Credit,Online,8,5.0
ORD-01372,2023-12-16,CUST-0031,Alpha Group 31,South,Hyderabad,SUP-056,Orbit Trading 56,South,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,2,334.98,5.87,630.63,535.92,94.71,completed,Letter of Credit,Online,2,
ORD-01373,2023-01-05,CUST-0281,Delta Corp 281,South,Bengaluru,SUP-001,Summit Industries 1,South,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,2,543.3,16.68,0.0,750.07,-150.01,cancelled,Wire Transfer,Marketplace,,
ORD-01374,2023-02-08,CUST-0297,Alpha Ltd 297,East,Guwahati,SUP-016,Nova Manufacturing 16,South,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,2,3370.29,0.0,6740.58,5797.93,942.65,completed,Net-30,Online,3,2.7
ORD-01375,2025-04-02,CUST-0050,Delta Pvt Ltd 50,North,Delhi,SUP-015,Prime Industries 15,North,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,2,3405.0,0.04,6807.28,5318.2,1489.08,completed,Letter of Credit,Direct Sales,4,4.3
ORD-01376,2023-12-27,CUST-0066,Beta Pvt Ltd 66,South,Kochi,SUP-011,Apex Solutions 11,South,PROD-0036,Steel Model 4,Raw Materials,Steel,1,3185.71,0.0,3185.71,2331.53,854.18,completed,Credit Card,Online,9,4.3
ORD-01377,2023-08-28,CUST-0039,Alpha Enterprises 39,Central,Indore,SUP-019,Prime Industries 19,Central,PROD-0033,Steel Model 1,Raw Materials,Steel,2,2678.92,0.73,5318.73,4550.15,768.58,pending,Wire Transfer,Direct Sales,,
ORD-01378,2024-09-02,CUST-0125,Delta Group 125,North,Chandigarh,SUP-017,Prime Trading 17,East,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,18,3558.22,1.0,63407.48,46926.65,16480.83,completed,Net-30,Marketplace,4,
ORD-01379,2024-07-20,CUST-0220,Alpha Ltd 220,North,Jaipur,SUP-015,Prime Industries 15,North,PROD-0007,Conveyors Model 3,Industrial Equipment,Conveyors,1,1713.17,0.0,171.32,1364.74,-101.63,cancelled,Letter of Credit,Partner,,
ORD-01380,2024-11-11,CUST-0091,Gamma Pvt Ltd 91,South,Bengaluru,SUP-054,Nova Supplies 54,Central,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,1,4165.03,13.96,3583.59,2515.38,1068.21,completed,UPI,Direct Sales,5,4.0
ORD-01381,2025-01-29,CUST-0190,Alpha Group 190,North,Jaipur,SUP-056,Orbit Trading 56,South,PROD-0066,Freight Model 2,Logistics Services,Freight,4,1177.28,10.44,4217.49,2600.25,1617.24,completed,Net-30,Marketplace,10,5.0
ORD-01382,2024-11-25,CUST-0223,Gamma Corp 223,West,Pune,SUP-043,Zenith Trading 43,West,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,1,4540.6,0.0,4540.6,2665.5,1875.1,completed,UPI,Marketplace,6,3.7
ORD-01383,2024-04-04,CUST-0078,Foxtrot Group 78,West,Mumbai,SUP-028,Summit Solutions 28,West,PROD-0061,Pallets Model 1,Packaging,Pallets,1,4206.53,0.0,4206.53,2436.27,1770.26,completed,UPI,Partner,6,4.5
ORD-01384,2023-06-08,CUST-0257,Alpha Corp 257,East,Patna,SUP-016,Nova Manufacturing 16,South,PROD-0074,Last Mile Model 2,Logistics Services,Last Mile,2,4809.2,16.18,8062.14,5531.79,2530.35,completed,Letter of Credit,Online,4,4.4
ORD-01385,2025-08-23,CUST-0052,Beta Ltd 52,East,Guwahati,SUP-042,Nova Manufacturing 42,East,PROD-0026,Cables Model 2,Electronics,Cables,3,3083.43,0.0,0.0,5511.68,-1102.34,cancelled,Wire Transfer,Online,,
ORD-01386,2024-07-17,CUST-0049,Beta Enterprises 49,Central,Indore,SUP-049,Apex Supplies 49,Central,PROD-0055,Films Model 3,Packaging,Films,3,4037.22,0.0,12111.66,7607.97,4503.69,completed,Net-30,Marketplace,5,3.9
ORD-01387,2023-12-03,CUST-0101,Beta Enterprises 101,South,Chennai,SUP-021,Apex Trading 21,South,PROD-0057,Labels Model 1,Packaging,Labels,1,828.58,0.0,828.58,730.17,98.41,completed,UPI,Direct Sales,3,4.8
ORD-01388,2023-08-13,CUST-0098,Foxtrot Ltd 98,West,Surat,SUP-038,Summit Trading 38,West,PROD-0018,Sensors Model 2,Electronics,Sensors,12,2418.94,6.01,2728.27,21237.83,-1519.3,cancelled,Wire Transfer,Marketplace,,
ORD-01389,2023-08-16,CUST-0197,Gamma Ltd 197,East,Patna,SUP-037,Prime Supplies 37,East,PROD-0059,Labels Model 3,Packaging,Labels,4,5234.25,20.45,16655.38,17289.42,-634.04,completed,Net-30,Online,14,4.5
ORD-01390,2024-04-19,CUST-0059,Foxtrot Ltd 59,Central,Indore,SUP-059,Zenith Trading 59,Central,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,5,1112.12,0.0,5560.6,3889.9,1670.7,pending,Net-30,Partner,,
ORD-01391,2024-06-27,CUST-0111,Echo Group 111,South,Kochi,SUP-051,Nova Manufacturing 51,South,PROD-0054,Films Model 2,Packaging,Films,2,2774.24,0.56,5517.41,4537.14,980.27,completed,UPI,Marketplace,7,
ORD-01392,2023-04-08,CUST-0111,Echo Group 111,South,Kochi,SUP-021,Apex Trading 21,South,PROD-0070,Warehousing Model 2,Logistics Services,Warehousing,1,4768.02,0.0,4768.02,3137.65,1630.37,completed,Credit Card,Direct Sales,9,3.3
ORD-01393,2023-03-23,CUST-0272,Delta Corp 272,East,Guwahati,SUP-032,Prime Industries 32,East,PROD-0054,Films Model 2,Packaging,Films,2,2211.71,0.0,4423.42,3634.89,788.53,completed,Wire Transfer,Partner,7,4.5
ORD-01394,2025-09-06,CUST-0257,Alpha Corp 257,East,Patna,SUP-060,Nova Supplies 60,North,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,6,4158.15,5.15,23664.03,17837.38,5826.65,completed,Letter of Credit,Online,2,3.7
ORD-01395,2023-08-26,CUST-0106,Foxtrot Group 106,South,Kochi,SUP-025,Orbit Industries 25,North,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,1,4242.52,0.0,4242.52,3543.83,698.69,completed,Letter of Credit,Partner,7,4.5
ORD-01396,2023-09-02,CUST-0009,Delta Corp 9,Central,Bhopal,SUP-020,Apex Manufacturing 20,North,PROD-0060,Labels Model 4,Packaging,Labels,6,4569.92,0.0,0.0,18370.31,-3674.06,cancelled,Wire Transfer,Marketplace,,
ORD-01397,2025-02-18,CUST-0154,Alpha Enterprises 154,Central,Bhopal,SUP-039,Summit Industries 39,Central,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,7,3202.93,0.0,22420.51,18281.98,4138.53,completed,Wire Transfer,Online,6,4.8
ORD-01398,2023-04-09,CUST-0020,Foxtrot Enterprises 20,North,Chandigarh,SUP-032,Prime Industries 32,East,PROD-0039,Polymers Model 3,Raw Materials,Polymers,1,5203.0,0.24,5190.51,3236.9,1953.61,pending,Credit Card,Direct Sales,,
ORD-01399,2024-12-06,CUST-0043,Gamma Enterprises 43,West,Pune,SUP-014,Zenith Solutions 14,Central,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,2,4130.46,0.81,8194.01,6024.73,2169.28,completed,UPI,Partner,1,5.0
ORD-01400,2024-07-19,CUST-0039,Alpha Enterprises 39,Central,Indore,SUP-054,Nova Supplies 54,Central,PROD-0047,Alloys Model 3,Raw Materials,Alloys,2,3308.73,0.0,6617.46,5115.31,1502.15,completed,UPI,Partner,1,3.9
ORD-01401,2025-01-15,CUST-0260,Beta Enterprises 260,North,Delhi,SUP-050,Orbit Trading 50,North,PROD-0029,Power Supplies Model 1,Electronics,Power Supplies,2,2440.13,0.0,4880.26,2961.3,1918.96,completed,Wire Transfer,Marketplace,7,3.5
ORD-01402,2023-06-19,CUST-0045,Alpha Group 45,North,Delhi,SUP-035,Zenith Trading 35,North,PROD-0052,Corrugated Model 4,Packaging,Corrugated,6,4534.0,0.95,26945.56,22094.95,4850.61,completed,Credit Card,Direct Sales,3,5.0
ORD-01403,2023-01-08,CUST-0003,Echo Corp 3,West,Surat,SUP-025,Orbit Industries 25,North,PROD-0066,Freight Model 2,Logistics Services,Freight,11,1141.02,20.89,992.93,7212.94,-449.66,cancelled,UPI,Marketplace,,
ORD-01404,2023-08-16,CUST-0278,Foxtrot Ltd 278,West,Pune,SUP-053,Nova Trading 53,West,PROD-0035,Steel Model 3,Raw Materials,Steel,7,3420.97,12.34,20991.76,15144.89,5846.87,completed,Wire Transfer,Direct Sales,11,5.0
ORD-01405,2023-03-21,CUST-0074,Echo Group 74,Central,Nagpur,SUP-014,Zenith Solutions 14,Central,PROD-0023,Controllers Model 3,Electronics,Controllers,1,2190.13,5.06,2079.31,1340.3,739.01,pending,Letter of Credit,Partner,,
ORD-01406,2024-10-05,CUST-0232,Beta Ltd 232,East,Kolkata,SUP-008,Apex Industries 8,West,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,1,4516.9,0.0,4516.9,2877.0,1639.9,completed,Wire Transfer,Direct Sales,9,5.0
ORD-01407,2023-03-25,CUST-0272,Delta Corp 272,East,Guwahati,SUP-002,Apex Trading 2,East,PROD-0056,Films Model 4,Packaging,Films,1,661.16,0.0,661.16,557.76,103.4,completed,Wire Transfer,Online,4,3.6
ORD-01408,2023-09-16,CUST-0038,Foxtrot Corp 38,West,Surat,SUP-023,Prime Industries 23,West,PROD-0014,CNC Parts Model 2,Industrial Equipment,CNC Parts,1,2551.26,1.23,2519.88,2006.24,513.64,pending,Letter of Credit,Online,,
ORD-01409,2025-11-10,CUST-0135,Foxtrot Enterprises 135,North,Chandigarh,SUP-045,Nova Trading 45,North,PROD-0053,Films Model 1,Packaging,Films,2,1397.62,0.0,2795.24,2156.57,638.67,completed,UPI,Direct Sales,3,2.7
ORD-01410,2025-04-04,CUST-0177,Echo Ltd 177,East,Kolkata,SUP-042,Nova Manufacturing 42,East,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,3,3257.9,15.5,0.0,7585.06,-1517.01,cancelled,Letter of Credit,Online,,
ORD-01411,2023-01-02,CUST-0164,Foxtrot Ltd 164,Central,Raipur,SUP-036,Nova Trading 36,South,PROD-0042,Chemicals Model 2,Raw Materials,Chemicals,4,3410.89,0.0,13643.56,10050.18,3593.38,completed,Credit Card,Partner,9,3.3
ORD-01412,2025-07-15,CUST-0184,Echo Enterprises 184,Central,Nagpur,SUP-034,Zenith Trading 34,Central,PROD-0078,Cold Chain Model 2,Logistics Services,Cold Chain,3,746.98,10.84,1998.02,1472.23,525.79,completed,Credit Card,Marketplace,7,3.4
ORD-01413,2025-01-02,CUST-0163,Delta Pvt Ltd 163,West,Mumbai,SUP-033,Nova Industries 33,West,PROD-0012,Compressors Model 4,Industrial Equipment,Compressors,2,2142.57,0.0,4285.14,2373.76,1911.38,completed,UPI,Marketplace,7,4.2
ORD-01414,2023-01-19,CUST-0083,Foxtrot Enterprises 83,West,Mumbai,SUP-055,Summit Solutions 55,North,PROD-0051,Corrugated Model 3,Packaging,Corrugated,1,5390.14,0.0,5390.14,3700.79,1689.35,completed,Wire Transfer,Partner,2,3.9
ORD-01415,2024-11-23,CUST-0090,Delta Ltd 90,North,Chandigarh,SUP-045,Nova Trading 45,North,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,5,2245.82,13.2,9746.86,8237.31,1509.55,completed,Credit Card,Marketplace,6,4.6
ORD-01416,2024-11-23,CUST-0090,Delta Ltd 90,North,Chandigarh,SUP-037,Prime Supplies 37,East,PROD-0049,Corrugated Model 1,Packaging,Corrugated,1,3798.95,5.44,3592.29,2208.18,1384.11,completed,Wire Transfer,Online,5,3.6
ORD-01417,2025-03-14,CUST-0165,Beta Group 165,North,Lucknow,SUP-059,Zenith Trading 59,Central,PROD-0018,Sensors Model 2,Electronics,Sensors,2,2424.91,0.0,4849.82,3527.48,1322.34,pending,Wire Transfer,Online,,
ORD-01418,2023-09-02,CUST-0227,Delta Enterprises 227,East,Patna,SUP-037,Prime Supplies 37,East,PROD-0038,Polymers Model 2,Raw Materials,Polymers,8,2766.71,16.08,18574.58,15888.19,2686.39,completed,UPI,Marketplace,5,4.5
ORD-01419,2023-01-16,CUST-0108,Beta Group 108,West,Ahmedabad,SUP-003,Nova Supplies 3,West,PROD-0051,Corrugated Model 3,Packaging,Corrugated,1,4563.56,21.56,3579.66,3340.73,238.93,completed,Letter of Credit,Online,7,4.3
ORD-01420,2024-01-12,CUST-0055,Alpha Group 55,North,Delhi,SUP-055,Summit Solutions 55,North,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,2,1286.66,0.0,2573.32,1883.98,689.34,completed,UPI,Direct Sales,5,3.1
ORD-01421,2023-10-20,CUST-0095,Beta Ltd 95,North,Chandigarh,SUP-025,Orbit Industries 25,North,PROD-0036,Steel Model 4,Raw Materials,Steel,3,2828.87,0.0,848.66,6291.24,-409.59,cancelled,Wire Transfer,Online,,
ORD-01422,2025-12-30,CUST-0147,Echo Enterprises 147,East,Patna,SUP-023,Prime Industries 23,West,PROD-0028,Cables Model 4,Electronics,Cables,4,2947.44,0.0,11789.76,8714.06,3075.7,completed,UPI,Partner,7,3.5
ORD-01423,2023-06-14,CUST-0126,Delta Enterprises 126,South,Hyderabad,SUP-056,Orbit Trading 56,South,PROD-0016,CNC Parts Model 4,Industrial Equipment,CNC Parts,1,3787.19,0.0,3787.19,2515.92,1271.27,pending,UPI,Marketplace,,
ORD-01424,2024-10-19,CUST-0220,Alpha Ltd 220,North,Jaipur,SUP-046,Apex Supplies 46,South,PROD-0055,Films Model 3,Packaging,Films,2,3762.41,1.11,7441.29,5060.86,2380.43,completed,Letter of Credit,Online,6,4.1
ORD-01425,2024-05-18,CUST-0080,Foxtrot Pvt Ltd 80,North,Chandigarh,SUP-010,Orbit Solutions 10,North,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,3,5118.12,16.27,12856.21,8400.94,4455.27,completed,Letter of Credit,Partner,8,4.5
ORD-01426,2024-08-08,CUST-0300,Foxtrot Ltd 300,North,Delhi,SUP-015,Prime Industries 15,North,PROD-0049,Corrugated Model 1,Packaging,Corrugated,7,3981.71,6.82,25971.1,16099.05,9872.05,completed,Credit Card,Online,9,3.3
ORD-01427,2023-05-30,CUST-0126,Delta Enterprises 126,South,Hyderabad,SUP-026,Zenith Industries 26,South,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,8,1315.03,0.0,10520.24,7745.29,2774.95,pending,Wire Transfer,Direct Sales,,
ORD-01428,2024-06-12,CUST-0133,Delta Group 133,West,Pune,SUP-048,Zenith Trading 48,West,PROD-0065,Freight Model 1,Logistics Services,Freight,2,4383.14,0.0,8766.28,5343.55,3422.73,completed,UPI,Marketplace,10,4.7
ORD-01429,2024-08-22,CUST-0176,Beta Ltd 176,South,Bengaluru,SUP-026,Zenith Industries 26,South,PROD-0027,Cables Model 3,Electronics,Cables,12,2029.86,10.33,21842.11,15807.61,6034.5,pending,Wire Transfer,Marketplace,,
ORD-01430,2024-05-24,CUST-0228,Gamma Ltd 228,West,Surat,SUP-057,Summit Solutions 57,East,PROD-0029,Power Supplies Model 1,Electronics,Power Supplies,1,2085.63,0.0,2085.63,1267.16,818.47,completed,Net-30,Marketplace,1,4.2
ORD-01431,2023-02-14,CUST-0241,Beta Ltd 241,South,Chennai,SUP-017,Prime Trading 17,East,PROD-0068,Freight Model 4,Logistics Services,Freight,3,4305.39,6.42,12086.95,8224.76,3862.19,completed,UPI,Direct Sales,5,5.0
ORD-01432,2025-07-05,CUST-0291,Gamma Pvt Ltd 291,South,Kochi,SUP-031,Apex Supplies 31,South,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,6,387.61,0.0,2325.66,1903.21,422.45,completed,Wire Transfer,Partner,10,3.3
ORD-01433,2025-01-30,CUST-0012,Beta Pvt Ltd 12,East,Bhubaneswar,SUP-038,Summit Trading 38,West,PROD-0028,Cables Model 4,Electronics,Cables,4,2765.06,0.6,10993.88,8505.61,2488.27,completed,Net-30,Marketplace,8,3.8
ORD-01434,2025-07-28,CUST-0237,Gamma Group 237,East,Guwahati,SUP-057,Summit Solutions 57,East,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,6,2327.47,20.58,11090.86,10585.85,505.01,completed,Wire Transfer,Online,9,4.2
ORD-01435,2024-07-06,CUST-0150,Gamma Pvt Ltd 150,North,Chandigarh,SUP-055,Summit Solutions 55,North,PROD-0019,Sensors Model 3,Electronics,Sensors,1,4301.87,1.85,4222.29,2636.78,1585.51,completed,UPI,Marketplace,5,5.0
ORD-01436,2023-04-11,CUST-0007,Foxtrot Pvt Ltd 7,East,Patna,SUP-032,Prime Industries 32,East,PROD-0029,Power Supplies Model 1,Electronics,Power Supplies,1,2466.66,0.0,0.0,1591.91,-318.38,cancelled,Letter of Credit,Partner,,
ORD-01437,2025-11-09,CUST-0258,Foxtrot Group 258,West,Pune,SUP-009,Nova Supplies 9,Central,PROD-0050,Corrugated Model 2,Packaging,Corrugated,3,766.29,16.35,1923.0,1616.92,306.08,completed,UPI,Marketplace,11,5.0
ORD-01438,2023-02-19,CUST-0044,Alpha Enterprises 44,Central,Bhopal,SUP-025,Orbit Industries 25,North,PROD-0002,Pump Systems Model 2,Industrial Equipment,Pump Systems,1,856.14,13.75,738.42,597.34,141.08,completed,Letter of Credit,Online,4,3.8
ORD-01439,2023-01-02,CUST-0059,Foxtrot Ltd 59,Central,Indore,SUP-010,Orbit Solutions 10,North,PROD-0034,Steel Model 2,Raw Materials,Steel,1,1703.37,0.0,1703.37,1418.52,284.85,pending,Credit Card,Online,,
ORD-01440,2023-04-10,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-010,Orbit Solutions 10,North,PROD-0061,Pallets Model 1,Packaging,Pallets,8,4252.18,0.0,34017.44,18022.19,15995.25,completed,Credit Card,Partner,7,4.9
